trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
185,False,"{'a': 0.001, 'e': 0.9829362506302315}",25,0,-123.65529882238002,"{0: 16, 1: 1, 2: 6, 3: 0, 4: 2}",0
186,False,"{'a': 0.001, 'e': 0.9827518126592768}",25,0,-134.43051509720763,"{0: 15, 1: 3, 2: 4, 3: 1, 4: 2}",0
187,False,"{'a': 0.001, 'e': 0.9825663919365915}",20,11,-44.16404971668346,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 1}",1
188,False,"{'a': 0.001, 'e': 0.9823799886475959}",25,0,-182.25464210664603,"{0: 14, 1: 2, 2: 5, 3: 1, 4: 3}",0
189,False,"{'a': 0.001, 'e': 0.9821926029786937}",25,0,-169.35250228639308,"{0: 16, 1: 1, 2: 4, 3: 1, 4: 3}",0
190,False,"{'a': 0.001, 'e': 0.9820042351172703}",25,0,-96.88664462991392,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
191,False,"{'a': 0.001, 'e': 0.9818148852516937}",20,0,-90.35459630872079,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
192,False,"{'a': 0.001, 'e': 0.9816245535713135}",25,0,-63.339263385001885,"{0: 18, 1: 2, 2: 2, 3: 3, 4: 0}",0
193,False,"{'a': 0.001, 'e': 0.9814332402664617}",35,0,-298.1463464964603,"{0: 17, 1: 4, 2: 9, 3: 0, 4: 5}",0
194,False,"{'a': 0.001, 'e': 0.9812409455284513}",30,0,-216.5710819459601,"{0: 18, 1: 2, 2: 6, 3: 0, 4: 4}",0
195,False,"{'a': 0.001, 'e': 0.9810476695495772}",25,0,-219.09296243010556,"{0: 13, 1: 4, 2: 3, 3: 1, 4: 4}",0
196,False,"{'a': 0.001, 'e': 0.9808534125231153}",20,0,-88.37928372454056,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
197,False,"{'a': 0.001, 'e': 0.9806581746433226}",20,0,-88.36946563218861,"{0: 14, 1: 1, 2: 2, 3: 2, 4: 1}",0
198,False,"{'a': 0.001, 'e': 0.9804619561054371}",30,17,-14.683435493639244,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
199,False,"{'a': 0.001, 'e': 0.9802647571056771}",25,0,-60.17478241259132,"{0: 17, 1: 0, 2: 7, 3: 1, 4: 0}",0
200,False,"{'a': 0.001, 'e': 0.9800665778412416}",20,0,-105.97207540078645,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 2}",0
201,False,"{'a': 0.001, 'e': 0.97986741851031}",25,8,-7.118050712264998,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
202,False,"{'a': 0.001, 'e': 0.9796672793120416}",25,0,-146.34235871522333,"{0: 15, 1: 1, 2: 6, 3: 1, 4: 2}",0
203,False,"{'a': 0.001, 'e': 0.9794661604465754}",20,0,-48.358154025019324,"{0: 15, 1: 1, 2: 2, 3: 2, 4: 0}",0
204,False,"{'a': 0.001, 'e': 0.9792640621150305}",25,0,-156.3847721901478,"{0: 14, 1: 2, 2: 6, 3: 1, 4: 2}",0
205,False,"{'a': 0.001, 'e': 0.9790609845195051}",20,0,-147.83890274141055,"{0: 8, 1: 1, 2: 9, 3: 1, 4: 1}",0
206,False,"{'a': 0.001, 'e': 0.9788569278630767}",20,0,-79.62902364670663,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
207,False,"{'a': 0.001, 'e': 0.978651892349802}",30,0,-151.93116996462186,"{0: 15, 1: 5, 2: 7, 3: 2, 4: 1}",0
208,False,"{'a': 0.001, 'e': 0.9784458781847165}",30,7,-159.2935620094074,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 3}",1
209,False,"{'a': 0.001, 'e': 0.9782388855738344}",20,0,-105.54991076654022,"{0: 10, 1: 4, 2: 4, 3: 1, 4: 1}",0
210,False,"{'a': 0.001, 'e': 0.9780309147241483}",35,0,-118.97936345718631,"{0: 26, 1: 1, 2: 5, 3: 1, 4: 2}",0
211,False,"{'a': 0.001, 'e': 0.9778219658436289}",25,0,-118.00745578726014,"{0: 15, 1: 2, 2: 6, 3: 1, 4: 1}",0
212,False,"{'a': 0.001, 'e': 0.9776120391412251}",25,0,-157.5882536646314,"{0: 14, 1: 2, 2: 6, 3: 1, 4: 2}",0
213,False,"{'a': 0.001, 'e': 0.9774011348268636}",20,0,-147.80575391040708,"{0: 12, 1: 1, 2: 2, 3: 3, 4: 2}",0
214,False,"{'a': 0.001, 'e': 0.9771892531114489}",20,0,-62.74357139020381,"{0: 14, 1: 0, 2: 4, 3: 2, 4: 0}",0
215,False,"{'a': 0.001, 'e': 0.9769763942068623}",30,0,-202.22258797544816,"{0: 15, 1: 6, 2: 5, 3: 1, 4: 3}",0
216,False,"{'a': 0.001, 'e': 0.9767625583259631}",25,0,-75.6581122174784,"{0: 16, 1: 5, 2: 3, 3: 0, 4: 1}",0
217,False,"{'a': 0.001, 'e': 0.976547745682587}",35,0,-131.10024057228128,"{0: 25, 1: 3, 2: 3, 3: 2, 4: 2}",0
218,False,"{'a': 0.001, 'e': 0.9763319564915464}",20,0,-217.21822873486923,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 5}",0
219,False,"{'a': 0.001, 'e': 0.9761151909686308}",20,0,-134.87242394185884,"{0: 10, 1: 2, 2: 6, 3: 0, 4: 2}",0
220,False,"{'a': 0.001, 'e': 0.9758974493306055}",20,0,-88.18671222252603,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
221,False,"{'a': 0.001, 'e': 0.9756787317952123}",20,0,-92.52290802210094,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
222,False,"{'a': 0.001, 'e': 0.9754590385811684}",20,5,-63.96062379466141,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 1}",1
223,False,"{'a': 0.001, 'e': 0.9752383699081674}",25,0,-136.0374276900071,"{0: 14, 1: 2, 2: 6, 3: 2, 4: 1}",0
224,False,"{'a': 0.001, 'e': 0.9750167259968777}",25,2,-159.91133178743198,"{0: 13, 1: 2, 2: 3, 3: 3, 4: 2}",1
225,False,"{'a': 0.001, 'e': 0.9747941070689433}",20,0,-66.72142308933542,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
226,False,"{'a': 0.001, 'e': 0.974570513346983}",25,0,-110.81661022916747,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 2}",0
227,False,"{'a': 0.001, 'e': 0.9743459450545906}",25,0,-105.67160346405383,"{0: 16, 1: 4, 2: 2, 3: 2, 4: 1}",0
228,False,"{'a': 0.001, 'e': 0.9741204024163344}",30,0,-194.05060389757566,"{0: 17, 1: 4, 2: 5, 3: 1, 4: 3}",0
229,False,"{'a': 0.001, 'e': 0.9738938856577568}",25,0,-136.8416509337691,"{0: 15, 1: 2, 2: 6, 3: 0, 4: 2}",0
230,False,"{'a': 0.001, 'e': 0.9736663950053749}",25,0,-82.66961047095127,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
231,False,"{'a': 0.001, 'e': 0.9734379306866789}",25,0,-123.23490253732756,"{0: 14, 1: 4, 2: 5, 3: 1, 4: 1}",0
232,False,"{'a': 0.001, 'e': 0.9732084929301336}",20,0,-122.3939908465968,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",0
233,False,"{'a': 0.001, 'e': 0.9729780819651762}",20,0,-59.14515366877411,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
234,False,"{'a': 0.001, 'e': 0.9727466980222181}",25,0,-103.22947656095192,"{0: 19, 1: 1, 2: 2, 3: 1, 4: 2}",0
235,False,"{'a': 0.001, 'e': 0.972514341332643}",25,0,-117.19611111853355,"{0: 15, 1: 4, 2: 3, 3: 2, 4: 1}",0
236,False,"{'a': 0.001, 'e': 0.9722810121288076}",30,0,-145.70804366901382,"{0: 19, 1: 2, 2: 6, 3: 1, 4: 2}",0
237,False,"{'a': 0.001, 'e': 0.9720467106440411}",20,0,-111.11840381647939,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
238,False,"{'a': 0.001, 'e': 0.971811437112645}",20,0,-88.39406237516003,"{0: 12, 1: 4, 2: 2, 3: 1, 4: 1}",0
239,False,"{'a': 0.001, 'e': 0.9715751917698927}",20,0,-53.24417659785435,"{0: 14, 1: 0, 2: 5, 3: 1, 4: 0}",0
240,False,"{'a': 0.001, 'e': 0.9713379748520296}",30,0,-264.24363294624965,"{0: 14, 1: 7, 2: 3, 3: 1, 4: 5}",0
241,False,"{'a': 0.001, 'e': 0.9710997865962726}",20,0,-128.79949118105597,"{0: 10, 1: 2, 2: 5, 3: 2, 4: 1}",0
242,False,"{'a': 0.001, 'e': 0.97086062724081}",20,0,-43.886492817951456,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
243,False,"{'a': 0.001, 'e': 0.970620497024801}",25,0,-81.14567033872282,"{0: 20, 1: 2, 2: 1, 3: 0, 4: 2}",0
244,False,"{'a': 0.001, 'e': 0.9703793961883759}",20,0,-66.73246258098806,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
245,False,"{'a': 0.001, 'e': 0.9701373249726354}",30,0,-129.76735863688685,"{0: 17, 1: 2, 2: 8, 3: 3, 4: 0}",0
246,False,"{'a': 0.001, 'e': 0.9698942836196508}",30,0,-94.11324223991092,"{0: 21, 1: 3, 2: 4, 3: 1, 4: 1}",0
247,False,"{'a': 0.001, 'e': 0.9696502723724634}",25,0,-121.27730184599616,"{0: 14, 1: 3, 2: 6, 3: 1, 4: 1}",0
248,False,"{'a': 0.001, 'e': 0.9694052914750845}",25,11,-96.09417058242052,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 2}",1
249,False,"{'a': 0.001, 'e': 0.9691593411724948}",25,0,-78.6227758326204,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
250,False,"{'a': 0.001, 'e': 0.9689124217106447}",30,0,-53.26707169020258,"{0: 21, 1: 1, 2: 8, 3: 0, 4: 0}",0
251,False,"{'a': 0.001, 'e': 0.9686645333364537}",20,11,-13.49310438847219,"{0: 6, 1: 1, 2: 2, 3: 0, 4: 0}",1
252,False,"{'a': 0.001, 'e': 0.9684156762978101}",25,0,-120.29451473972375,"{0: 14, 1: 3, 2: 6, 3: 1, 4: 1}",0
253,False,"{'a': 0.001, 'e': 0.9681658508435709}",25,12,-18.197266049857753,"{0: 9, 1: 1, 2: 3, 3: 0, 4: 0}",1
254,False,"{'a': 0.001, 'e': 0.9679150572235615}",30,0,-222.77809048846598,"{0: 18, 1: 1, 2: 5, 3: 3, 4: 3}",0
255,False,"{'a': 0.001, 'e': 0.9676632956885756}",25,0,-190.76062984084788,"{0: 16, 1: 1, 2: 3, 3: 1, 4: 4}",0
256,False,"{'a': 0.001, 'e': 0.9674105664903746}",25,8,-71.6385063835383,"{0: 10, 1: 3, 2: 3, 3: 0, 4: 1}",1
257,False,"{'a': 0.001, 'e': 0.9671568698816877}",20,0,-50.73382614138428,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
258,False,"{'a': 0.001, 'e': 0.9669022061162116}",20,0,-109.53267973710678,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
259,False,"{'a': 0.001, 'e': 0.9666465754486098}",20,0,-73.90864549788857,"{0: 11, 1: 4, 2: 3, 3: 2, 4: 0}",0
260,False,"{'a': 0.001, 'e': 0.9663899781345132}",25,0,-132.08031559523985,"{0: 15, 1: 3, 2: 5, 3: 0, 4: 2}",0
261,False,"{'a': 0.001, 'e': 0.966132414430519}",30,0,-209.55612264443525,"{0: 17, 1: 4, 2: 5, 3: 0, 4: 4}",0
262,False,"{'a': 0.001, 'e': 0.9658738845941909}",20,0,-191.08308996989217,"{0: 8, 1: 4, 2: 2, 3: 4, 4: 2}",0
263,False,"{'a': 0.001, 'e': 0.9656143888840587}",25,0,-113.85115587139342,"{0: 13, 1: 4, 2: 7, 3: 0, 4: 1}",0
264,False,"{'a': 0.001, 'e': 0.965353927559618}",30,0,-153.84533149529335,"{0: 20, 1: 2, 2: 4, 3: 2, 4: 2}",0
265,False,"{'a': 0.001, 'e': 0.9650925008813303}",30,0,-162.6884645989097,"{0: 15, 1: 4, 2: 8, 3: 2, 4: 1}",0
266,False,"{'a': 0.001, 'e': 0.9648301091106221}",20,6,-80.78553564970123,"{0: 8, 1: 1, 2: 3, 3: 1, 4: 1}",1
267,False,"{'a': 0.001, 'e': 0.9645667525098851}",25,0,-55.39955991984897,"{0: 17, 1: 3, 2: 4, 3: 1, 4: 0}",0
268,False,"{'a': 0.001, 'e': 0.9643024313424761}",20,0,-111.31635889376946,"{0: 11, 1: 3, 2: 3, 3: 2, 4: 1}",0
269,False,"{'a': 0.001, 'e': 0.964037145872716}",20,0,-68.15410829094047,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",0
270,False,"{'a': 0.001, 'e': 0.9637708963658905}",25,0,-136.4236180937953,"{0: 13, 1: 3, 2: 7, 3: 1, 4: 1}",0
271,False,"{'a': 0.001, 'e': 0.9635036830882489}",20,0,-132.47778017304387,"{0: 10, 1: 3, 2: 5, 3: 0, 4: 2}",0
272,False,"{'a': 0.001, 'e': 0.9632355063070045}",25,0,-162.22171441308433,"{0: 15, 1: 2, 2: 3, 3: 3, 4: 2}",0
273,False,"{'a': 0.001, 'e': 0.962966366290334}",20,0,-96.65689631939848,"{0: 10, 1: 2, 2: 6, 3: 2, 4: 0}",0
274,False,"{'a': 0.001, 'e': 0.9626962633073776}",20,0,-114.70891354728252,"{0: 12, 1: 0, 2: 5, 3: 2, 4: 1}",0
275,False,"{'a': 0.001, 'e': 0.962425197628238}",20,6,-190.11964243728076,"{0: 7, 1: 0, 2: 2, 3: 1, 4: 4}",1
276,False,"{'a': 0.001, 'e': 0.9621531695239809}",25,0,-74.39805922855051,"{0: 19, 1: 0, 2: 4, 3: 1, 4: 1}",0
277,False,"{'a': 0.001, 'e': 0.9618801792666346}",25,0,-173.19508070641476,"{0: 15, 1: 2, 2: 4, 3: 1, 4: 3}",0
278,False,"{'a': 0.001, 'e': 0.9616062271291891}",25,0,-102.05843490170614,"{0: 16, 1: 1, 2: 6, 3: 1, 4: 1}",0
279,False,"{'a': 0.001, 'e': 0.9613313133855966}",20,0,-69.02689720433166,"{0: 12, 1: 3, 2: 3, 3: 2, 4: 0}",0
280,False,"{'a': 0.001, 'e': 0.9610554383107709}",20,0,-129.62351928538678,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 3}",0
281,False,"{'a': 0.001, 'e': 0.960778602180587}",20,0,-75.17987163749584,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 1}",0
282,False,"{'a': 0.001, 'e': 0.960500805271881}",30,0,-35.539713731429984,"{0: 24, 1: 1, 2: 4, 3: 1, 4: 0}",0
283,False,"{'a': 0.001, 'e': 0.9602220478624496}",25,0,-155.79382384722894,"{0: 15, 1: 1, 2: 5, 3: 2, 4: 2}",0
284,False,"{'a': 0.001, 'e': 0.9599423302310505}",20,10,-52.908121453982844,"{0: 6, 1: 2, 2: 1, 3: 0, 4: 1}",1
285,False,"{'a': 0.001, 'e': 0.9596616526574011}",20,0,-46.22259228259166,"{0: 13, 1: 4, 2: 2, 3: 1, 4: 0}",0
286,False,"{'a': 0.001, 'e': 0.959380015422179}",30,0,-161.67400911038513,"{0: 17, 1: 4, 2: 6, 3: 1, 4: 2}",0
287,False,"{'a': 0.001, 'e': 0.9590974188070215}",20,0,-113.44863907827047,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
288,False,"{'a': 0.001, 'e': 0.9588138630945251}",25,0,-120.07206835458138,"{0: 16, 1: 2, 2: 5, 3: 0, 4: 2}",0
289,False,"{'a': 0.001, 'e': 0.9585293485682455}",35,0,-200.82293102863824,"{0: 19, 1: 7, 2: 5, 3: 1, 4: 3}",0
290,False,"{'a': 0.001, 'e': 0.9582438755126972}",20,6,-101.30738698731379,"{0: 7, 1: 1, 2: 3, 3: 2, 4: 1}",1
291,False,"{'a': 0.001, 'e': 0.9579574442133532}",35,22,-41.90486937485505,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 1}",1
292,False,"{'a': 0.001, 'e': 0.9576700549566448}",25,0,-28.73666179233152,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
293,False,"{'a': 0.001, 'e': 0.9573817080299614}",25,0,-40.305603204874004,"{0: 18, 1: 3, 2: 3, 3: 1, 4: 0}",0
294,False,"{'a': 0.001, 'e': 0.9570924037216496}",20,0,-98.30962166130254,"{0: 9, 1: 2, 2: 8, 3: 1, 4: 0}",0
295,False,"{'a': 0.001, 'e': 0.9568021423210139}",25,3,-78.84119992575766,"{0: 15, 1: 0, 2: 6, 3: 0, 4: 1}",1
296,False,"{'a': 0.001, 'e': 0.9565109241183156}",20,0,-83.45692197670708,"{0: 11, 1: 1, 2: 7, 3: 1, 4: 0}",0
297,False,"{'a': 0.001, 'e': 0.9562187494047729}",30,0,-236.795943000604,"{0: 18, 1: 2, 2: 5, 3: 0, 4: 5}",0
298,False,"{'a': 0.001, 'e': 0.9559256184725605}",20,0,-84.62380942446619,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
299,False,"{'a': 0.001, 'e': 0.9556315316148093}",20,0,-57.06064314936547,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
300,False,"{'a': 0.001, 'e': 0.955336489125606}",20,14,-37.383486310089026,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 1}",1
301,False,"{'a': 0.001, 'e': 0.9550404912999932}",20,0,-78.66542102481006,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
302,False,"{'a': 0.001, 'e': 0.9547435384339689}",20,0,-58.710064716720744,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
303,False,"{'a': 0.001, 'e': 0.9544456308244855}",25,0,-123.34778748370564,"{0: 15, 1: 2, 2: 5, 3: 2, 4: 1}",0
304,False,"{'a': 0.001, 'e': 0.9541467687694509}",30,0,-284.75568169423866,"{0: 12, 1: 2, 2: 9, 3: 4, 4: 3}",0
305,False,"{'a': 0.001, 'e': 0.9538469525677271}",25,0,-72.0985857396948,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
306,False,"{'a': 0.001, 'e': 0.9535461825191301}",20,0,-52.57456925684712,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
307,False,"{'a': 0.001, 'e': 0.9532444589244301}",20,0,-109.75000553900793,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
308,False,"{'a': 0.001, 'e': 0.9529417820853506}",35,0,-201.95000336470486,"{0: 20, 1: 2, 2: 8, 3: 3, 4: 2}",0
309,False,"{'a': 0.001, 'e': 0.9526381523045685}",30,0,-356.9766381878942,"{0: 12, 1: 4, 2: 5, 3: 3, 4: 6}",0
310,False,"{'a': 0.001, 'e': 0.9523335698857134}",20,8,-28.326226195344276,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
311,False,"{'a': 0.001, 'e': 0.9520280351333678}",25,0,-142.7570526318765,"{0: 15, 1: 4, 2: 2, 3: 2, 4: 2}",0
312,False,"{'a': 0.001, 'e': 0.9517215483530664}",20,0,-95.05474884379885,"{0: 11, 1: 1, 2: 7, 3: 0, 4: 1}",0
313,False,"{'a': 0.001, 'e': 0.9514141098512959}",20,0,-43.7872477996206,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
314,False,"{'a': 0.001, 'e': 0.951105719935495}",20,0,-92.74852742826762,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
315,False,"{'a': 0.001, 'e': 0.9507963789140532}",25,0,-42.88254603786042,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 0}",0
316,False,"{'a': 0.001, 'e': 0.9504860870963119}",20,0,-93.82880492625131,"{0: 10, 1: 4, 2: 4, 3: 2, 4: 0}",0
317,False,"{'a': 0.001, 'e': 0.9501748447925626}",25,0,-115.14478412457137,"{0: 15, 1: 2, 2: 6, 3: 1, 4: 1}",0
318,False,"{'a': 0.001, 'e': 0.9498626523140478}",25,0,-103.22181706352606,"{0: 14, 1: 5, 2: 5, 3: 0, 4: 1}",0
319,False,"{'a': 0.001, 'e': 0.9495495099729597}",30,0,-168.5645612782268,"{0: 18, 1: 3, 2: 5, 3: 2, 4: 2}",0
320,False,"{'a': 0.001, 'e': 0.9492354180824408}",20,0,-73.15120520167926,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",1
321,False,"{'a': 0.001, 'e': 0.948920376956583}",20,0,-151.9085661398047,"{0: 11, 1: 1, 2: 4, 3: 2, 4: 2}",0
322,False,"{'a': 0.001, 'e': 0.9486043869104273}",30,0,-148.89685630475472,"{0: 17, 1: 4, 2: 5, 3: 3, 4: 1}",0
323,False,"{'a': 0.001, 'e': 0.9482874482599637}",30,0,-167.519473172504,"{0: 17, 1: 1, 2: 10, 3: 0, 4: 2}",0
324,False,"{'a': 0.001, 'e': 0.9479695613221308}",25,0,-100.51275822150325,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
325,False,"{'a': 0.001, 'e': 0.9476507264148157}",20,0,-135.67314435369968,"{0: 7, 1: 3, 2: 9, 3: 0, 4: 1}",0
326,False,"{'a': 0.001, 'e': 0.9473309438568531}",20,0,-57.59745691733448,"{0: 13, 1: 5, 2: 1, 3: 0, 4: 1}",0
327,False,"{'a': 0.001, 'e': 0.9470102139680256}",30,0,-226.84631332458275,"{0: 14, 1: 4, 2: 8, 3: 1, 4: 3}",0
328,False,"{'a': 0.001, 'e': 0.9466885370690631}",25,0,-143.81172852291218,"{0: 13, 1: 3, 2: 6, 3: 2, 4: 1}",0
329,False,"{'a': 0.001, 'e': 0.9463659134816423}",30,0,-173.77594451066912,"{0: 20, 1: 2, 2: 3, 3: 2, 4: 3}",0
330,False,"{'a': 0.001, 'e': 0.946042343528387}",20,0,-51.828453549436944,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
331,False,"{'a': 0.001, 'e': 0.9457178275328669}",20,0,-80.91099197242545,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
332,False,"{'a': 0.001, 'e': 0.9453923658195982}",25,0,-163.13597319456144,"{0: 13, 1: 2, 2: 7, 3: 1, 4: 2}",0
333,False,"{'a': 0.001, 'e': 0.9450659587140423}",25,0,-44.94912700127523,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",1
334,False,"{'a': 0.001, 'e': 0.9447386065426066}",20,0,-177.2529569062012,"{0: 10, 1: 1, 2: 6, 3: 0, 4: 3}",0
335,False,"{'a': 0.001, 'e': 0.944410309632643}",20,0,-151.11336345325114,"{0: 9, 1: 2, 2: 7, 3: 0, 4: 2}",0
336,False,"{'a': 0.001, 'e': 0.9440810683124485}",25,0,-140.84898891661155,"{0: 16, 1: 4, 2: 0, 3: 3, 4: 2}",0
337,False,"{'a': 0.001, 'e': 0.9437508829112643}",25,0,-158.7106478807873,"{0: 12, 1: 6, 2: 4, 3: 1, 4: 2}",0
338,False,"{'a': 0.001, 'e': 0.9434197537592759}",25,0,-68.46319940084766,"{0: 17, 1: 1, 2: 6, 3: 1, 4: 0}",0
339,False,"{'a': 0.001, 'e': 0.9430876811876123}",20,0,-72.86014023731924,"{0: 13, 1: 4, 2: 1, 3: 1, 4: 1}",0
340,False,"{'a': 0.001, 'e': 0.9427546655283462}",25,12,-19.175636679547353,"{0: 9, 1: 2, 2: 2, 3: 0, 4: 0}",1
341,False,"{'a': 0.001, 'e': 0.9424207071144931}",20,0,-33.349651952548015,"{0: 13, 1: 4, 2: 3, 3: 0, 4: 0}",0
342,False,"{'a': 0.001, 'e': 0.9420858062800114}",20,5,-78.36401443023016,"{0: 10, 1: 1, 2: 1, 3: 2, 4: 1}",1
343,False,"{'a': 0.001, 'e': 0.941749963359802}",25,1,-144.6662499209598,"{0: 11, 1: 4, 2: 6, 3: 2, 4: 1}",1
344,False,"{'a': 0.001, 'e': 0.9414131786897075}",25,0,-98.72543984010392,"{0: 14, 1: 5, 2: 5, 3: 0, 4: 1}",0
345,False,"{'a': 0.001, 'e': 0.941075452606513}",20,0,-97.5583994076818,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
346,False,"{'a': 0.001, 'e': 0.9407367854479443}",25,0,-126.52176895803471,"{0: 17, 1: 1, 2: 4, 3: 1, 4: 2}",0
347,False,"{'a': 0.001, 'e': 0.9403971775526684}",25,5,-20.108122643826952,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",1
348,False,"{'a': 0.001, 'e': 0.9400566292602934}",25,1,-77.14044493606599,"{0: 17, 1: 2, 2: 3, 3: 1, 4: 1}",1
349,False,"{'a': 0.001, 'e': 0.9397151409113674}",20,0,-159.63412407341374,"{0: 9, 1: 1, 2: 7, 3: 1, 4: 2}",0
350,False,"{'a': 0.001, 'e': 0.9393727128473789}",20,0,-121.79392631925236,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
351,False,"{'a': 0.001, 'e': 0.9390293454107558}",25,0,-113.10917740444114,"{0: 16, 1: 0, 2: 7, 3: 1, 4: 1}",0
352,False,"{'a': 0.001, 'e': 0.9386850389448655}",25,0,-76.90425875589331,"{0: 18, 1: 1, 2: 3, 3: 3, 4: 0}",0
353,False,"{'a': 0.001, 'e': 0.9383397937940146}",20,0,-108.90829193056797,"{0: 11, 1: 4, 2: 2, 3: 2, 4: 1}",0
354,False,"{'a': 0.001, 'e': 0.937993610303448}",20,0,-63.70253232993449,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",0
355,False,"{'a': 0.001, 'e': 0.9376464888193493}",20,0,-193.50091861145216,"{0: 8, 1: 3, 2: 5, 3: 1, 4: 3}",0
356,False,"{'a': 0.001, 'e': 0.9372984296888399}",20,0,-19.944165338850283,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
357,False,"{'a': 0.001, 'e': 0.9369494332599789}",25,0,-81.935289491073,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
358,False,"{'a': 0.001, 'e': 0.9365994998817627}",20,0,-138.82371593537414,"{0: 8, 1: 4, 2: 5, 3: 2, 4: 1}",0
359,False,"{'a': 0.001, 'e': 0.9362486299041247}",20,0,-189.3344480951442,"{0: 12, 1: 1, 2: 2, 3: 1, 4: 4}",0
360,False,"{'a': 0.001, 'e': 0.9358968236779348}",25,20,8.074310464374191,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
361,False,"{'a': 0.001, 'e': 0.9355440815549994}",20,0,-131.51723365600844,"{0: 9, 1: 1, 2: 8, 3: 1, 4: 1}",0
362,False,"{'a': 0.001, 'e': 0.9351904038880602}",25,0,-126.43836150257485,"{0: 16, 1: 1, 2: 6, 3: 0, 4: 2}",0
363,False,"{'a': 0.001, 'e': 0.9348357910307951}",20,0,-121.66324191969481,"{0: 11, 1: 1, 2: 5, 3: 2, 4: 1}",0
364,False,"{'a': 0.001, 'e': 0.9344802433378168}",25,10,-23.896366043372616,"{0: 11, 1: 2, 2: 1, 3: 1, 4: 0}",1
365,False,"{'a': 0.001, 'e': 0.9341237611646731}",25,0,-76.72938276133695,"{0: 18, 1: 0, 2: 6, 3: 0, 4: 1}",0
366,False,"{'a': 0.001, 'e': 0.933766344867846}",20,0,-64.54861024432242,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
367,False,"{'a': 0.001, 'e': 0.933407994804752}",25,0,-181.8357517654502,"{0: 16, 1: 1, 2: 4, 3: 0, 4: 4}",0
368,False,"{'a': 0.001, 'e': 0.9330487113337409}",25,0,-166.28877984557994,"{0: 11, 1: 4, 2: 6, 3: 3, 4: 1}",0
